conceptId,vtmId,dose,units,term
36038511000001104,349903009,,,Levobunolol 0.5% eye drops 0.4ml unit dose preservative free (product)
36038611000001100,116103003,,,Levobupivacaine 25mg/10ml solution for injection ampoules (product)
36038711000001109,116103003,,,Levobupivacaine 50mg/10ml solution for injection ampoules (product)
36038811000001101,116103003,,,Levobupivacaine 75mg/10ml solution for injection ampoules (product)
36038911000001106,96087006,,,Levofloxacin 500mg/100ml solution for infusion vials (product)
36039011000001102,82573000,,,Lidocaine 100mg/10ml (1%) solution for injection pre-filled syringes (product)
36039111000001101,82573000,,,Lidocaine 100mg/5ml (2%) solution for injection pre-filled syringes (product)
36039211000001107,82573000,,,Lidocaine 160mg/4ml (4%) oromucosal solution pre-filled syringes (product)
36039311000001104,82573000,,,Lidocaine 200mg/20ml (1%) solution for injection ampoules (product)
36039411000001106,82573000,,,Lidocaine 20mg/2ml (1%) solution for injection ampoules (product)
36039511000001105,346551006,,,Lidocaine 4% / Fluorescein 0.25% eye drops 0.5ml unit dose preservative free (product)
36039611000001109,82573000,,,Lidocaine 400mg/20ml (2%) solution for injection ampoules (product)
36039711000001100,82573000,,,Lidocaine 400mg/20ml (2%) solution for injection vials (product)
36039811000001108,82573000,,,Lidocaine 40mg/2ml (2%) solution for injection ampoules (product)
36039911000001103,82573000,,,Lidocaine 50mg/10ml (0.5%) solution for injection ampoules (product)
36040011000001109,82573000,,,Lidocaine 50mg/5ml (1%) solution for injection ampoules (product)
36040111000001105,125695009,,,Linezolid 600mg/300ml infusion bags (product)
36040211000001104,16977003,,,Lithium carbonate 450mg modified-release tablets (product)
36040311000001107,17805003,,,Lithium citrate 520mg/5ml oral solution sugar free (product)
36040411000001100,321831005,,,Lofepramine 70mg/5ml oral suspension sugar free (product)
36040511000001101,19225000,,,Lorazepam 4mg/1ml solution for injection ampoules (product)
36040611000001102,7168001,,,Magnesium sulfate mixture (product)
36040711000001106,21691008,,,Magnesium trisilicate powder (product)
36040811000001103,333071000,,,Malathion 0.5% alcoholic lotion (product)
36040911000001108,333071000,,,Malathion 0.5% aqueous liquid (product)
36041011000001100,30761007,,,Mannitol 100g/500ml (20%) infusion bags (product)
36041111000001104,30761007,,,Mannitol 50g/250ml (20%) infusion bags (product)
36041211000001105,30761007,,,Mannitol 50g/500ml (10%) infusion bags (product)
36041311000001102,418845006,,,Mecasermin 40mg/4ml solution for injection vials (product)
36041411000001109,36621009,,,Medroxyprogesterone 150mg/1ml suspension for injection pre-filled syringes (product)
36041511000001108,36621009,,,Medroxyprogesterone 150mg/1ml suspension for injection vials (product)
36041611000001107,36621009,,,Medroxyprogesterone 500mg/2.5ml suspension for injection vials (product)
36041711000001103,544002,,,Melphalan 50mg powder and solvent for solution for injection vials (product)
36041811000001106,86977007,,,Mesalazine 1g modified-release granules sachets sugar free (product)
36041911000001101,108821000,,,Mesna 1g/10ml solution for injection ampoules (product)
36042011000001108,108821000,,,Mesna 400mg/4ml solution for injection ampoules (product)
36042111000001109,41015006,,,Metaraminol 10mg/1ml solution for injection ampoules (product)
36043911000001100,108889001,,,Hyetellose 0.44% eye drops 0.5ml unit dose preservative free (product)
36044111000001101,13868211000001103,,,Hyoscine butylbromide 20mg/1ml solution for injection ampoules (product)
36044311000001104,13868111000001109,,,Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules (product)
36044411000001106,13868111000001109,,,Hyoscine hydrobromide 600micrograms/1ml solution for injection ampoules (product)
36044711000001100,330769006,,,Hypromellose 0.3% eye drops preservative free (product)
36044811000001108,330769006,,,Hypromellose 0.32% eye drops 0.5ml unit dose preservative free (product)
36045011000001103,38268001,,,Ibuprofen 200mg modified-release capsules (product)
36045211000001108,422439004,,,Ibuprofen 300mg modified-release / Codeine 20mg tablets (product)
36045311000001100,38268001,,,Ibuprofen 300mg modified-release capsules (product)
36045511000001106,108786002,,,Idarubicin 10mg/10ml solution for injection vials (product)
36045711000001101,108786002,,,Idarubicin 5mg/5ml solution for injection vials (product)
36045811000001109,49705006,,,Idoxuridine 5% topical solution (product)
36046411000001103,319452005,,,Iloprost 100micrograms/1ml solution for infusion ampoules (product)
36046511000001104,36113004,,,Imipramine 25mg/5ml oral solution (product)
36046611000001100,60149003,25,mg,Indometacin 25mg modified-release tablets (product)
36046711000001109,60149003,50,mg,Indometacin 50mg modified-release tablets (product)
36046811000001101,60149003,75,mg,Indometacin 75mg modified-release capsules (product)
36046911000001106,60149003,75,mg,Indometacin 75mg modified-release tablets (product)
36047011000001105,388452006,,,Insulin aspart 100units/ml solution for injection 10ml vials (product)
36047111000001106,126212009,,,Insulin glargine 100units/ml solution for injection 10ml vials (product)
36047211000001100,411532008,,,Insulin glulisine 100units/ml solution for injection 10ml vials (product)
36047311000001108,416089000,,,Insulin isophane human 100units/ml suspension for injection 3ml cartridges (product)
36047411000001101,416089000,,,Insulin isophane human 100units/ml suspension for injection 3ml pre-filled disposable devices (product)
36047511000001102,388454007,,,Insulin lispro 100units/ml solution for injection 1.5ml cartridges (product)
36047611000001103,388454007,,,Insulin lispro 100units/ml solution for injection 10ml vials (product)
36047711000001107,388454007,,,Insulin lispro 100units/ml solution for injection 3ml cartridges (product)
36047811000001104,388454007,,,Insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices (product)
36047911000001109,416547003,,,Insulin protamine zinc bovine 100units/ml suspension for injection 10ml vials (product)
36048011000001106,416978009,,,Insulin soluble bovine 100units/ml solution for injection 1.5ml cartridges (product)
36048111000001107,416978009,,,Insulin soluble bovine 100units/ml solution for injection 10ml vials (product)
36048211000001101,417423002,,,Insulin soluble human 100units/ml solution for injection 1.5ml cartridges (product)
36048311000001109,417423002,,,Insulin soluble human 100units/ml solution for injection 10ml vials (product)
36048411000001102,417423002,,,Insulin soluble human 100units/ml solution for injection 3ml cartridges (product)
36048511000001103,417423002,,,Insulin soluble human 100units/ml solution for injection 3ml pre-filled disposable devices (product)
36048611000001104,417423002,,,Insulin soluble human 100units/ml solution for injection 5ml vials (product)
36048711000001108,417625002,,,Insulin soluble porcine 100units/ml solution for injection 10ml vials (product)
36048811000001100,421123001,,,Insulin zinc crystalline human 100units/ml suspension for injection 10ml vials (product)
36048911000001105,19902111000001101,,,Insulin zinc mixed human 100units/ml suspension for injection 10ml vials (product)
36049011000001101,108797002,,,Interferon alfa-2b 1million unit powder and solvent for solution for injection vials (product)
36049111000001100,317849003,,,Ipecacuanha and Morphine mixture BP 1980 (product)
36049211000001106,108624006,,,Ipratropium bromide 20micrograms/dose breath actuated inhaler (product)
36049311000001103,108624006,,,Ipratropium bromide 20micrograms/dose inhaler (product)
36049411000001105,108624006,,,Ipratropium bromide 40micrograms/dose inhaler (product)
36049511000001109,108783005,,,Irinotecan 100mg/5ml solution for infusion vials (product)
36049611000001108,108783005,,,Irinotecan 40mg/2ml solution for infusion vials (product)
36049711000001104,327522006,,,Iron sorbitol 100mg/2ml solution for injection ampoules (product)
36049811000001107,421953007,,,Iron sucrose 100mg/5ml solution for injection ampoules (product)
36049911000001102,421953007,,,Iron sucrose 50mg/2.5ml solution for injection vials (product)
36050011000001106,81335000,,,Isoniazid 50mg/2ml solution for injection ampoules (product)
36050111000001107,36408011000001105,,,Isosorbide dinitrate 10mg/10ml solution for injection ampoules (product)
36050211000001101,36408011000001105,,,Isosorbide dinitrate 25mg/50ml infusion bottles (product)
36050311000001109,36408011000001105,,,Isosorbide dinitrate 30mg/dose transdermal spray (product)
36050411000001102,36408011000001105,40,mg,Isosorbide dinitrate 40mg modified-release capsules (product)
36050511000001103,36408011000001105,40,mg,Isosorbide dinitrate 40mg modified-release tablets (product)
36050611000001104,36408011000001105,,,Isosorbide dinitrate 50mg/50ml infusion bottles (product)
36050711000001108,354033006,,,Ispaghula husk 6g oral powder sachets gluten free sugar free (product)
36050811000001100,96038009,,,Itraconazole 250mg/25ml solution for infusion ampoules and diluent (product)
36050911000001105,57752001,,,Gentamicin 40mg/1ml solution for injection ampoules (product)
36051011000001102,57752001,,,Gentamicin 80mg/2ml solution for injection ampoules (product)
36051111000001101,57752001,,,Gentamicin 80mg/2ml solution for injection vials (product)
36051311000001104,422273006,,,Gentian alkaline mixture (product)
36051411000001106,108754007,,,Glatiramer acetate 20mg/1ml solution for injection pre-filled syringes (product)
36051511000001105,10712001,,,Glucagon 1mg powder and solvent for solution for injection vials (product)
36051611000001109,71759000,10,mg,Glyceryl trinitrate 10mg modified-release tablets (product)
36051711000001100,71759000,,,Glyceryl trinitrate 10mg/10ml solution for infusion ampoules (product)
36051811000001108,71759000,,,Glyceryl trinitrate 10mg/24hours transdermal patches (product)
36051911000001103,71759000,,,Glyceryl trinitrate 15mg/24hours transdermal patches (product)
36052011000001105,71759000,6,mg,Glyceryl trinitrate 2.6mg modified-release tablets (product)
36052111000001106,71759000,,,Glyceryl trinitrate 25mg/5ml solution for infusion ampoules (product)
36052211000001100,71759000,,,Glyceryl trinitrate 2mg modified-release buccal tablets sugar free (product)
36052311000001108,71759000,,,Glyceryl trinitrate 3mg modified-release buccal tablets sugar free (product)
36052411000001101,71759000,,,Glyceryl trinitrate 50mg/50ml solution for infusion vials (product)
36052511000001102,71759000,,,Glyceryl trinitrate 5mg modified-release buccal tablets sugar free (product)
36052611000001103,71759000,,,Glyceryl trinitrate 5mg/5ml solution for infusion ampoules (product)
36052711000001107,71759000,4,mg,Glyceryl trinitrate 6.4mg modified-release tablets (product)
36052811000001104,325995009,,,Gonadorelin 100microgram powder and solvent for solution for injection vials (product)
36052911000001109,108424001,,,Granisetron 1mg/1ml solution for injection ampoules (product)
36053011000001101,108424001,,,Granisetron 3.1mg/24hours transdermal patches (product)
36053111000001100,108424001,,,Granisetron 3mg/3ml solution for injection ampoules (product)
36053211000001106,386184000,,,Guaifenesin 600mg modified-release tablets (product)
36053311000001103,79305004,,,Guanethidine 10mg/1ml solution for injection ampoules (product)
36053411000001105,10756001,,,Haloperidol 20mg/2ml solution for injection ampoules (product)
36053511000001109,10756001,,,Haloperidol 5mg/1ml solution for injection ampoules (product)
36053611000001108,13296101000001101,,,Haloperidol decanoate 100mg/1ml solution for injection ampoules (product)
36053711000001104,13296101000001101,,,Haloperidol decanoate 50mg/1ml solution for injection ampoules (product)
36053811000001107,400611009,,,Hamamelis water 13% eye drops (product)
36053911000001102,84812008,,,"Heparin calcium 12,500units/0.5ml solution for injection pre-filled syringes (product)"
36054011000001104,84812008,,,"Heparin calcium 5,000units/0.2ml solution for injection ampoules (product)"
36054111000001103,84812008,,,"Heparin calcium 5,000units/0.2ml solution for injection pre-filled syringes (product)"
36054211000001109,84812008,,,"Heparin sodium 1,000units/1ml solution for injection ampoules (product)"
36054311000001101,84812008,,,"Heparin sodium 10,000units/10ml solution for injection ampoules (product)"
36054411000001108,84812008,,,"Heparin sodium 125,000units/5ml solution for injection vials (product)"
36054511000001107,84812008,,,"Heparin sodium 20,000units/20ml solution for injection ampoules (product)"
36054611000001106,84812008,,,Heparin sodium 200units/2ml patency solution ampoules (product)
36054711000001102,84812008,,,"Heparin sodium 25,000units/1ml solution for injection ampoules (product)"
