conceptId,term
788629007,Substance with vasopressin receptor agonist mechanism of action (substance)
788643002,Substance with growth hormone receptor antagonist mechanism of action (substance)
788650003,Substance with smoothened receptor agonist mechanism of action (substance)
788703001,Selinexor (substance)
788778006,"Galactose-alpha-1,3 galactose (substance)"
788778006,"Galactose-alpha-1,3 galactose (substance)"
789066008,Relebactam (substance)
789067004,Amlodipine benzoate (substance)
789081002,Soluble fiber (substance)
789081002,Soluble fiber (substance)
789082009,Insoluble fiber (substance)
789082009,Insoluble fiber (substance)
789148001,Darolutamide (substance)
789154000,Antigen of Vaccinia virus (substance)
789154000,Antigen of Vaccinia virus (substance)
789154000,Antigen of Vaccinia virus (substance)
789180004,Pexidartinib (substance)
789181000,Pyrrolopyridine (substance)
789254008,Substance with acetylcholinesterase reactivator mechanism of action (substance)
789256005,High-intensity sweetener (substance)
789261007,Albumin human (substance)
789268001,Substance with central alpha-2 adrenergic receptor agonist mechanism of action (substance)
789316005,Pretomanid (substance)
789356007,Entrectinib (substance)
789359000,Fedratinib (substance)
789396009,Lefamulin (substance)
789397000,Upadacitinib (substance)
789472000,Mycobacterium tuberculosis protein (substance)
789472000,Mycobacterium tuberculosis protein (substance)
789546007,Istradefylline (substance)
789602006,Carob seed flour (substance)
789637009,Antigen of Clostridium (substance)
789637009,Antigen of Clostridium (substance)
789637009,Antigen of Clostridium (substance)
789705000,Tenapanor (substance)
789707008,Substance with sodium-hydrogen exchanger isoform 3 transporter inhibitor mechanism of action (substance)
789707008,Substance with sodium-hydrogen exchanger isoform 3 transporter inhibitor mechanism of action (substance)
789708003,Total parenteral nutrition agent (substance)
789708003,Total parenteral nutrition agent (substance)
792796007,Folate and folate derivative (substance)
792797003,Tilmicosin (substance)
792875007,Fortified food (substance)
792904006,Enriched food (substance)
792905007,Beverage containing caffeine (substance)
792905007,Beverage containing caffeine (substance)
792910006,Quick service food (substance)
797928000,Baloxavir (substance)
797929008,Dithiazanine (substance)
797930003,Disophenol (substance)
797931004,Sulfabromomethazine (substance)
797931004,Sulfabromomethazine (substance)
816174002,Beverage containing high intensity sweetener (substance)
816176000,Lachesine (substance)
818964005,3-methylglutarylcarnitine (substance)
818964005,3-methylglutarylcarnitine (substance)
818968008,Trifarotene (substance)
818989004,Sugar sweetened beverage (substance)
818989004,Sugar sweetened beverage (substance)
819009007,Self prepared food (substance)
819010002,Processed food (substance)
819011003,Prepared food (substance)
819018009,Nutritionally complete liquid supplement (substance)
819963008,Brolucizumab (substance)
819968004,Afamelanotide (substance)
819974004,Donor breast milk (substance)
823027003,Lasmiditan (substance)
823054000,Liquid meal replacement (substance)
827070004,Elexacaftor (substance)
827076005,"1,3- indandione (substance)"
830157000,Ondansetron hydrochloride dihydrate (substance)
830158005,Luspatercept (substance)
830160007,Crizanlizumab (substance)
830161006,Cefiderocol (substance)
830162004,Zanubrutinib (substance)
830163009,Amphenicol (substance)
830219006,Deoxyribonucleic acid of Enterobacter cloacae complex (substance)
830219006,Deoxyribonucleic acid of Enterobacter cloacae complex (substance)
830220000,Deoxyribonucleic acid of Proteus (substance)
830220000,Deoxyribonucleic acid of Proteus (substance)
830220000,Deoxyribonucleic acid of Proteus (substance)
830227002,Deoxyribonucleic acid of Escherichia coli K1 (substance)
830227002,Deoxyribonucleic acid of Escherichia coli K1 (substance)
830239005,Givosiran (substance)
830240007,Cenobamate (substance)
830279001,Substance with aldehyde dehydrogenase inhibitor mechanism of action (substance)
833284006,Voxelotor (substance)
833303001,Substance with hemoglobin S polymerization inhibitor mechanism of action (substance)
833303001,Substance with hemoglobin S polymerization inhibitor mechanism of action (substance)
833337009,Amyloid beta peptide (substance)
833337009,Amyloid beta peptide (substance)
836284001,Pentamethonium (substance)
836448006,Antimony dust (substance)
836458005,Aluminium dust (substance)
836458005,Aluminium dust (substance)
836459002,Manganese dust (substance)
838282007,Tin oxide dust (substance)
838284008,Fluoroquinolone (substance)
838286005,Antigen of Human papillomavirus 9 (substance)
838286005,Antigen of Human papillomavirus 9 (substance)
838286005,Antigen of Human papillomavirus 9 (substance)
838385007,Zirconium dust (substance)
838460002,Antigen of Streptococcus pneumoniae serogroup 20 capsular polysaccharide unconjugated (substance)
838460002,Antigen of Streptococcus pneumoniae serogroup 20 capsular polysaccharide unconjugated (substance)
838460002,Antigen of Streptococcus pneumoniae serogroup 20 capsular polysaccharide unconjugated (substance)
838461003,Antigen of Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide Vi unconjugated (substance)
838461003,Antigen of Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide Vi unconjugated (substance)
838461003,Antigen of Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide Vi unconjugated (substance)
838461003,Antigen of Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide Vi unconjugated (substance)
838461003,Antigen of Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide Vi unconjugated (substance)
838462005,Avapritinib (substance)
838463000,Lumateperone (substance)
838465007,Lemborexant (substance)
838466008,Substance with orexin receptor antagonist mechanism of action (substance)
838467004,Ubrogepant (substance)
838468009,Enfortumab vedotin (substance)
838469001,Trastuzumab deruxtecan (substance)
838470000,Golodirsen (substance)
838505006,Asbestos dust (substance)
838509000,Chondroitin (substance)
840298001,Free fibular flap (substance)
840298001,Free fibular flap (substance)
840353005,Transverse rectus abdominis myocutaneous flap (substance)
840353005,Transverse rectus abdominis myocutaneous flap (substance)
840354004,Free transverse rectus abdominis myocutaneous flap (substance)
840354004,Free transverse rectus abdominis myocutaneous flap (substance)
840355003,Pedicle transverse rectus abdominis myocutaneous flap (substance)
840355003,Pedicle transverse rectus abdominis myocutaneous flap (substance)
840362007,Deer fly salivary protein (substance)
840364008,Teprotumumab (substance)
840368006,Osteocutaneous fibular free flap (substance)
840368006,Osteocutaneous fibular free flap (substance)
840368006,Osteocutaneous fibular free flap (substance)
840405005,Tazemetostat (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840535000,Antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of Severe acute respiratory syndrome coronavirus 2 (substance)
840571004,Noble fir pollen (substance)
840572006,Fir pollen (substance)
840574007,Ponderosa pine pollen (substance)
840578005,Thorium dust (substance)
840582007,Antigen of inactivated whole Influenza A virus subtype H5N1 (substance)
840582007,Antigen of inactivated whole Influenza A virus subtype H5N1 (substance)
840582007,Antigen of inactivated whole Influenza A virus subtype H5N1 (substance)
840610002,Autologous cultured chondrocyte (substance)
844578004,Antigen of inactivated whole Human poliovirus (substance)
844578004,Antigen of inactivated whole Human poliovirus (substance)
844578004,Antigen of inactivated whole Human poliovirus (substance)
844580005,Antigen of inactivated whole Human alphaherpesvirus 3 (substance)
844580005,Antigen of inactivated whole Human alphaherpesvirus 3 (substance)
844580005,Antigen of inactivated whole Human alphaherpesvirus 3 (substance)
844580005,Antigen of inactivated whole Human alphaherpesvirus 3 (substance)
846615000,Snakeweed pollen (substance)
846617008,Firebrush pollen (substance)
846618003,Daffodil pollen (substance)
846699007,Vanadium pentoxide (substance)
860705001,Silicone gel (substance)
860726001,Rimegepant (substance)
860763005,Isatuximab (substance)
860766002,Thiazide (substance)
860774001,Triazene (substance)
860926007,Fibric acid and fibric acid derivative (substance)
860933007,Cellulose and cellulose derivative (substance)
860974007,Antigen of live attenuated Human poliovirus serotype 2 (substance)
860974007,Antigen of live attenuated Human poliovirus serotype 2 (substance)
860974007,Antigen of live attenuated Human poliovirus serotype 2 (substance)
863875008,Antigen of live attenuated Human poliovirus (substance)
863875008,Antigen of live attenuated Human poliovirus (substance)
863875008,Antigen of live attenuated Human poliovirus (substance)
863916001,Osilodrostat (substance)
863920002,Substance with steroid 11-beta-monooxygenase inhibitor mechanism of action (substance)
863920002,Substance with steroid 11-beta-monooxygenase inhibitor mechanism of action (substance)
863942001,Osilodrostat phosphate (substance)
863993005,Nintedanib esilate (substance)
863995003,Eliglustat tartrate (substance)
864011003,Cabozantinib s-malate (substance)
865900000,Ipodic acid (substance)
865901001,Tyropanoic acid (substance)
866173006,Substance with renin-angiotensin system inhibitor mechanism of action (substance)
866175004,Fluoropyrimidine (substance)
866256002,Glucosamine sulfate potassium chloride (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870361009,Immunoglobulin G antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to Severe acute respiratory syndrome coronavirus 2 (substance)
870400009,Substance with immune checkpoint inhibitor mechanism of action (substance)
