cui,name,ontologies,name_status
11763611000001103,progesterone micronised 200mg capsules,SNO,P
11763711000001107,sodium bicarbonate 50mg/5ml oral solution sugar free,SNO,P
11764211000001102,lidocaine 0.6% / cetylpyridinium chloride 0.02% oromucosal gel,SNO,P
11771811000001108,clobetasol 500micrograms/g shampoo,SNO,P
11772411000001101,zinc oxide 6.6% / lidocaine 0.6% ointment,SNO,P
11787011000001102,amylmetacresol 600microgram lozenges sugar free,SNO,P
11787111000001101,ascorbic acid 100mg chewable tablets,SNO,P
11787311000001104,calcium carbonate 680mg / magnesium carbonate heavy 80mg chewable tablets sugar free,SNO,P
11787411000001106,dexamfetamine 5mg/5ml oral solution,SNO,P
11787511000001105,dexamfetamine 5mg/5ml oral suspension,SNO,P
11788111000001100,paracetamol 1g / phenylephrine 12.2mg oral powder sachets sugar free,SNO,P
11788311000001103,hylan b 2.2mg/0.4ml solution for injection pre-filled syringes,SNO,P
11788411000001105,liquid paraffin light 85.09% bath oil,SNO,P
11788611000001108,"colecalciferol 15,000units/5ml oral solution",SNO,P
11812911000001101,clonidine 100micrograms/5ml oral solution,SNO,P
11813011000001109,clonidine 100micrograms/5ml oral suspension,SNO,P
11813111000001105,clonidine 125micrograms/5ml oral solution,SNO,P
11813211000001104,clonidine 125micrograms/5ml oral suspension,SNO,P
11813311000001107,clonidine 15micrograms/5ml oral solution,SNO,P
11813411000001100,clonidine 15micrograms/5ml oral suspension,SNO,P
11813511000001101,clonidine 37.5micrograms/5ml oral solution,SNO,P
11813611000001102,clonidine 37.5micrograms/5ml oral suspension,SNO,P
11813711000001106,clonidine 45micrograms/5ml oral solution,SNO,P
11813811000001103,clonidine 45micrograms/5ml oral suspension,SNO,P
11813911000001108,clonidine 6.25micrograms/5ml oral solution,SNO,P
11814011000001106,clonidine 6.25micrograms/5ml oral suspension,SNO,P
11814111000001107,clonidine 75micrograms/5ml oral solution,SNO,P
11814211000001101,clonidine 75micrograms/5ml oral suspension,SNO,P
11814311000001109,co-amilofruse 1.25mg/10mg/5ml oral solution,SNO,P
11814411000001102,co-amilofruse 1.25mg/10mg/5ml oral suspension,SNO,P
11814511000001103,amiloride 10mg/5ml / furosemide 125mg/5ml oral solution,SNO,P
11814611000001104,amiloride 10mg/5ml / furosemide 125mg/5ml oral suspension,SNO,P
11814711000001108,co-amilofruse 10mg/80mg/5ml oral solution,SNO,P
11814811000001100,co-amilofruse 10mg/80mg/5ml oral suspension,SNO,P
11814911000001105,co-beneldopa 25mg/100mg/5ml oral solution,SNO,P
11815011000001105,co-beneldopa 25mg/100mg/5ml oral suspension,SNO,P
11815111000001106,co-careldopa 25mg/100mg/5ml oral suspension,SNO,P
11815211000001100,co-tenidone 100mg/25mg/5ml oral solution,SNO,P
11815311000001108,co-tenidone 100mg/25mg/5ml oral suspension,SNO,P
11815411000001101,codeine 30mg/5ml oral solution,SNO,P
11815511000001102,codeine 50mg/5ml oral solution,SNO,P
11815611000001103,codeine 60mg/5ml oral solution,SNO,P
11815711000001107,"colecalciferol 1,000units/5ml oral suspension",SNO,P
11815811000001104,"colecalciferol 10,000units/5ml oral suspension",SNO,P
11815911000001109,"colecalciferol 20,000units/5ml oral suspension",SNO,P
11816011000001101,colecalciferol 400units/5ml oral suspension,SNO,P
11816111000001100,"colecalciferol 50,000units/5ml oral suspension",SNO,P
11816211000001106,colestyramine 500mg/5ml oral solution,SNO,P
11816311000001103,colestyramine 500mg/5ml oral suspension,SNO,P
11816411000001105,cortisone 2.5mg/5ml oral solution,SNO,P
11816511000001109,cortisone 2.5mg/5ml oral suspension,SNO,P
11816611000001108,cyclizine 10mg/5ml oral solution,SNO,P
11816711000001104,cyclizine 10mg/5ml oral suspension,SNO,P
11816811000001107,cyclizine 12.5mg/5ml oral solution,SNO,P
11816911000001102,cyclizine 12.5mg/5ml oral suspension,SNO,P
11817011000001103,cyclizine 2.5mg/5ml oral solution,SNO,P
11817111000001102,cyclizine 2.5mg/5ml oral suspension,SNO,P
11817211000001108,cyclizine 250mg/5ml oral solution,SNO,P
11817311000001100,cyclizine 250mg/5ml oral suspension,SNO,P
11817411000001107,cyclizine 25mg/5ml oral solution,SNO,P
11817511000001106,cyclizine 25mg/5ml oral suspension,SNO,P
11817611000001105,cyclizine 30mg/5ml oral solution,SNO,P
11817711000001101,cyclizine 30mg/5ml oral suspension,SNO,P
11817811000001109,cyclizine 5mg/5ml oral solution,SNO,P
11817911000001104,cyclizine 5mg/5ml oral suspension,SNO,P
11818011000001102,cyclophosphamide 35mg/5ml oral solution,SNO,P
11818111000001101,cyclophosphamide 35mg/5ml oral suspension,SNO,P
11818211000001107,cyclophosphamide 40mg/5ml oral solution,SNO,P
11818311000001104,cyclophosphamide 40mg/5ml oral suspension,SNO,P
11818411000001106,cyclophosphamide 75mg/5ml oral solution,SNO,P
11818511000001105,cyclophosphamide 75mg/5ml oral suspension,SNO,P
11818611000001109,cyproterone 100mg/5ml oral solution,SNO,P
11818711000001100,cyproterone 100mg/5ml oral suspension,SNO,P
11818811000001108,cyproterone 150mg/5ml oral solution,SNO,P
11818911000001103,cyproterone 150mg/5ml oral suspension,SNO,P
11819011000001107,cyproterone 25mg/5ml oral solution,SNO,P
11819111000001108,cyproterone 25mg/5ml oral suspension,SNO,P
11819211000001102,isopropyl alcohol 70% / hydrogen peroxide 0.125% liquid,SNO,P
11819311000001105,isopropyl alcohol 70% / hydrogen peroxide 0.125% spray,SNO,P
11819511000001104,lidocaine hydrochloride 0.6% / cetylpyridinium chloride 0.02% oromucosal gel sugar free,SNO,P
11937411000001109,dexrazoxane 500mg powder for solution for infusion vials,SNO,P
11943711000001109,ademetionine 200mg tablets,SNO,P
11943811000001101,clonazepam 1.2mg/5ml oral solution,SNO,P
11943911000001106,clonazepam 1.2mg/5ml oral suspension,SNO,P
11944011000001109,clonazepam 100micrograms/5ml oral solution,SNO,P
11944111000001105,clonazepam 100micrograms/5ml oral suspension,SNO,P
11944211000001104,clonazepam 12.5mg/5ml oral solution,SNO,P
11944311000001107,clonazepam 12.5mg/5ml oral suspension,SNO,P
11944411000001100,clonazepam 120micrograms/5ml oral solution,SNO,P
11944511000001101,clonazepam 120micrograms/5ml oral suspension,SNO,P
11944611000001102,clonazepam 125micrograms/5ml oral solution,SNO,P
11944711000001106,clonazepam 125micrograms/5ml oral suspension,SNO,P
11944811000001103,darbepoetin alfa 130micrograms/0.65ml solution for injection pre-filled disposable devices,SNO,P
11944911000001108,darbepoetin alfa 130micrograms/0.65ml solution for injection pre-filled syringes,SNO,P
11945311000001106,sodium chloride 0.9% / glucose 4% infusion 1litre bags,SNO,P
11945511000001100,levocarnitine 500mg capsules,SNO,P
11945611000001101,sodium dihydrogen phosphate dihydrate 680mg / sodium bicarbonate 500mg suppositories,SNO,P
11954511000001104,clonazepam 150micrograms/5ml oral solution,SNO,P
11954611000001100,clonazepam 150micrograms/5ml oral suspension,SNO,P
11954711000001109,clonazepam 160micrograms/5ml oral solution,SNO,P
11954811000001101,clonazepam 160micrograms/5ml oral suspension,SNO,P
11954911000001106,clonazepam 25mg/5ml oral solution,SNO,P
11955011000001106,clonazepam 25mg/5ml oral suspension,SNO,P
11955111000001107,clonazepam 25micrograms/5ml oral solution,SNO,P
11955211000001101,clonazepam 25micrograms/5ml oral suspension,SNO,P
11955311000001109,clonazepam 300micrograms/5ml oral solution,SNO,P
11955411000001102,clonazepam 300micrograms/5ml oral suspension,SNO,P
11955511000001103,clonazepam 312.5micrograms/5ml oral solution,SNO,P
11955611000001104,clonazepam 312.5micrograms/5ml oral suspension,SNO,P
11955711000001108,clonazepam 330micrograms/5ml oral solution,SNO,P
11955811000001100,clonazepam 330micrograms/5ml oral suspension,SNO,P
11955911000001105,clonazepam 340micrograms/5ml oral solution,SNO,P
11956011000001102,clonazepam 340micrograms/5ml oral suspension,SNO,P
11956111000001101,clonazepam 37.5micrograms/5ml oral solution,SNO,P
11956211000001107,clonazepam 37.5micrograms/5ml oral suspension,SNO,P
11956311000001104,clonazepam 400micrograms/5ml oral solution,SNO,P
11956411000001106,clonazepam 400micrograms/5ml oral suspension,SNO,P
11956511000001105,clonazepam 50micrograms/5ml oral solution,SNO,P
11956611000001109,clonazepam 50micrograms/5ml oral suspension,SNO,P
11956711000001100,clonazepam 600micrograms/5ml oral solution,SNO,P
11956811000001108,clonazepam 600micrograms/5ml oral suspension,SNO,P
11956911000001103,clonazepam 700micrograms/5ml oral solution,SNO,P
11957011000001104,clonazepam 700micrograms/5ml oral suspension,SNO,P
11957111000001103,clonazepam 750micrograms/5ml oral solution,SNO,P
11957211000001109,clonazepam 750micrograms/5ml oral suspension,SNO,P
11957311000001101,clonazepam 80micrograms/5ml oral solution,SNO,P
11957411000001108,clonazepam 80micrograms/5ml oral suspension,SNO,P
11957511000001107,clonazepam 875micrograms/5ml oral solution,SNO,P
11957611000001106,clonazepam 875micrograms/5ml oral suspension,SNO,P
11957711000001102,clonazepam 900micrograms/5ml oral solution,SNO,P
11957811000001105,clonazepam 900micrograms/5ml oral suspension,SNO,P
11957911000001100,tuberculin purified protein derivative (rt 23) 100 tuberculin units/ml solution for injection 1.5ml vials,SNO,P
11958011000001103,tuberculin purified protein derivative (rt 23) 20 tuberculin units/ml solution for injection 1.5ml vials,SNO,P
12012111000001104,aspirin 100mg/5ml oral solution,SNO,P
12012211000001105,aspirin 15mg/5ml oral solution,SNO,P
12012311000001102,aspirin 15mg/5ml oral suspension,SNO,P
12012511000001108,aspirin 25mg/5ml oral solution,SNO,P
12012611000001107,aspirin 25mg/5ml oral suspension,SNO,P
12012911000001101,aspirin 30mg/5ml oral solution,SNO,P
12013011000001109,aspirin 30mg/5ml oral suspension,SNO,P
12013211000001104,aspirin 37.5mg/5ml oral solution,SNO,P
12013311000001107,aspirin 37.5mg/5ml oral suspension,SNO,P
12013511000001101,aspirin 40mg/5ml oral solution,SNO,P
12013711000001106,aspirin 40mg/5ml oral suspension,SNO,P
12013811000001103,aspirin 62.5mg/5ml oral solution,SNO,P
12013911000001108,aspirin 62.5mg/5ml oral suspension,SNO,P
12014011000001106,aspirin 75mg/5ml oral solution,SNO,P
12014111000001107,aspirin 75mg/5ml oral suspension,SNO,P
12014311000001109,atenolol 10mg/5ml oral solution,SNO,P
12014411000001102,atenolol 10mg/5ml oral suspension,SNO,P
12014611000001104,atenolol 12.5mg/5ml oral solution,SNO,P
12014811000001100,atenolol 12.5mg/5ml oral suspension,SNO,P
12015011000001105,atenolol 25mg/5ml oral solution,SNO,P
12015211000001100,atenolol 25mg/5ml oral suspension,SNO,P
12015311000001108,chlorothiazide 500mg/5ml oral solution,SNO,P
12015511000001102,chlorothiazide 500mg/5ml oral suspension,SNO,P
12015611000001103,chlorothiazide 5mg/5ml oral solution,SNO,P
12015711000001107,chlorothiazide 5mg/5ml oral suspension,SNO,P
12016011000001101,chlorothiazide 6mg/5ml oral solution,SNO,P
12016111000001100,chlorothiazide 6mg/5ml oral suspension,SNO,P
12016311000001103,chlorothiazide 7.5mg/5ml oral solution,SNO,P
12016411000001105,chlorothiazide 7.5mg/5ml oral suspension,SNO,P
12016611000001108,chlorothiazide 70mg/5ml oral solution,SNO,P
12016711000001104,chlorothiazide 70mg/5ml oral suspension,SNO,P
12016811000001107,chlorothiazide 750mg/5ml oral solution,SNO,P
12016911000001102,chlorothiazide 750mg/5ml oral suspension,SNO,P
12017111000001102,chlorothiazide 75mg/5ml oral solution,SNO,P
12017211000001108,chlorothiazide 75mg/5ml oral suspension,SNO,P
12017311000001100,chlorothiazide 85mg/5ml oral solution,SNO,P
12017411000001107,chlorothiazide 85mg/5ml oral suspension,SNO,P
12017611000001105,chlorothiazide 90mg/5ml oral solution,SNO,P
12017711000001101,chlorothiazide 90mg/5ml oral suspension,SNO,P
12018311000001104,chlorphenamine 50mg/5ml oral solution,SNO,P
12018511000001105,chlorpromazine 1.5mg/5ml oral solution,SNO,P
12018711000001100,chlorpromazine 1.5mg/5ml oral suspension,SNO,P
12018811000001108,chlorpromazine 12.5mg/5ml oral solution,SNO,P
12019011000001107,chlorpromazine 12.5mg/5ml oral suspension,SNO,P
12019111000001108,chlorpropamide 250mg/5ml oral suspension,SNO,P
12019311000001105,cinnarizine 10mg/5ml oral suspension,SNO,P
12019411000001103,cinnarizine 15mg/5ml oral suspension,SNO,P
12019511000001104,ciprofloxacin 100mg/5ml oral suspension,SNO,P
12019611000001100,ciprofloxacin 125mg/5ml oral suspension,SNO,P
12019711000001109,ciprofloxacin 150mg/5ml oral suspension,SNO,P
12019811000001101,ciprofloxacin 165mg/5ml oral suspension,SNO,P
12019911000001106,ciprofloxacin 170mg/5ml oral suspension,SNO,P
12020011000001108,ciprofloxacin 175mg/5ml oral suspension,SNO,P
12020111000001109,ciprofloxacin 20mg/5ml oral suspension,SNO,P
12020211000001103,ciprofloxacin 375mg/5ml oral suspension,SNO,P
12020311000001106,ciprofloxacin 40mg/5ml oral suspension,SNO,P
12020411000001104,ciprofloxacin 45mg/5ml oral suspension,SNO,P
12020511000001100,ciprofloxacin 500mg/5ml oral suspension,SNO,P
12020611000001101,ciprofloxacin 50mg/5ml oral suspension,SNO,P
12020711000001105,ciprofloxacin 60mg/5ml oral suspension,SNO,P
12020811000001102,ciprofloxacin 75mg/5ml oral suspension,SNO,P
12020911000001107,ciprofloxacin 80mg/5ml oral suspension,SNO,P
12021011000001104,citalopram 10mg/5ml oral suspension,SNO,P
12021111000001103,citalopram 20mg/5ml oral suspension,SNO,P
12021311000001101,clindamycin 120mg/5ml oral solution,SNO,P
12021411000001108,clindamycin 150mg/5ml oral solution,SNO,P
12021611000001106,clindamycin 20mg/5ml oral solution,SNO,P
12021711000001102,clindamycin 300mg/5ml oral solution,SNO,P
12021811000001105,clindamycin 400mg/5ml oral solution,SNO,P
12021911000001100,clobazam 1.5mg/5ml oral solution,SNO,P
12022011000001107,clobazam 1.5mg/5ml oral suspension,SNO,P
12022111000001108,clobazam 100mg/5ml oral solution,SNO,P
12022211000001102,clobazam 100mg/5ml oral suspension,SNO,P
12022311000001105,clobazam 120mg/5ml oral solution,SNO,P
12022411000001103,clobazam 120mg/5ml oral suspension,SNO,P
12022511000001104,clobazam 250micrograms/5ml oral solution,SNO,P
12022611000001100,clobazam 250micrograms/5ml oral suspension,SNO,P
12022811000001101,clobazam 3.75mg/5ml oral solution,SNO,P
12022911000001106,clobazam 3.75mg/5ml oral suspension,SNO,P
12023011000001103,clobazam 32.5mg/5ml oral solution,SNO,P
12023111000001102,clobazam 32.5mg/5ml oral suspension,SNO,P
12023311000001100,clobazam 500micrograms/5ml oral solution,SNO,P
12023511000001106,clobazam 500micrograms/5ml oral suspension,SNO,P
12023611000001105,clobazam 600micrograms/5ml oral solution,SNO,P
12023811000001109,clobazam 600micrograms/5ml oral suspension,SNO,P
12024011000001101,clobazam 7.5mg/5ml oral solution,SNO,P
12024111000001100,clobazam 7.5mg/5ml oral suspension,SNO,P
12024311000001103,clobazam 750micrograms/5ml oral solution,SNO,P
12024411000001105,clobazam 750micrograms/5ml oral suspension,SNO,P
12024511000001109,clobazam 7mg/5ml oral solution,SNO,P
12024611000001108,clobazam 7mg/5ml oral suspension,SNO,P
12024811000001107,clobazam 8mg/5ml oral solution,SNO,P
12024911000001102,clobazam 8mg/5ml oral suspension,SNO,P
12025011000001102,clobazam 9mg/5ml oral solution,SNO,P
12025111000001101,clobazam 9mg/5ml oral suspension,SNO,P
12025411000001106,clomipramine 10mg/5ml oral solution,SNO,P
12025611000001109,clomipramine 10mg/5ml oral suspension,SNO,P
12025911000001103,diloxanide 10mg/5ml oral solution,SNO,P
12026011000001106,diloxanide 10mg/5ml oral suspension,SNO,P
12026111000001107,diloxanide 40mg/5ml oral solution,SNO,P
12026211000001101,diloxanide 40mg/5ml oral suspension,SNO,P
12026311000001109,diloxanide 50mg/5ml oral solution,SNO,P
12026411000001102,diloxanide 50mg/5ml oral suspension,SNO,P
12026511000001103,diloxanide 90mg/5ml oral solution,SNO,P
12026611000001104,diloxanide 90mg/5ml oral suspension,SNO,P
12027011000001109,diltiazem 100mg/5ml oral solution,SNO,P
12027111000001105,diltiazem 10mg/5ml oral solution,SNO,P
12027311000001107,diltiazem 120mg/5ml oral solution,SNO,P
12027611000001102,diltiazem 20mg/5ml oral solution,SNO,P
12027811000001103,diltiazem 30mg/5ml oral solution,SNO,P
12027911000001108,diltiazem 50mg/5ml oral solution,SNO,P
12028011000001105,dimenhydrinate 12.5mg/5ml oral solution,SNO,P
12028111000001106,dimenhydrinate 12.5mg/5ml oral suspension,SNO,P
12028311000001108,dipyridamole 10mg/5ml oral solution,SNO,P
12028411000001101,dipyridamole 10mg/5ml oral suspension,SNO,P
12028711000001107,dipyridamole 12.5mg/5ml oral solution,SNO,P
12028811000001104,dipyridamole 12.5mg/5ml oral suspension,SNO,P
12029011000001100,dipyridamole 15mg/5ml oral solution,SNO,P
12029211000001105,dipyridamole 15mg/5ml oral suspension,SNO,P
12029311000001102,dipyridamole 20mg/5ml oral solution,SNO,P
12029511000001108,dipyridamole 20mg/5ml oral suspension,SNO,P
12029611000001107,dipyridamole 30mg/5ml oral solution,SNO,P
12029711000001103,dipyridamole 30mg/5ml oral suspension,SNO,P
12029811000001106,dipyridamole 5mg/5ml oral solution,SNO,P
12029911000001101,dipyridamole 5mg/5ml oral suspension,SNO,P
12030011000001106,fludrocortisone 10micrograms/5ml oral suspension,SNO,P
12030111000001107,fludrocortisone 130micrograms/5ml oral suspension,SNO,P
12030211000001101,fludrocortisone 187.5micrograms/5ml oral suspension,SNO,P
12030311000001109,fludrocortisone 1mg/5ml oral suspension,SNO,P
12030411000001102,fludrocortisone 20micrograms/5ml oral suspension,SNO,P
12030511000001103,fludrocortisone 30micrograms/5ml oral suspension,SNO,P
