text,p,p_meta_relevance,p_meta_confirmed,p_meta_laterality
ectromelia of lower limb {p volvulus of jejunum} diazoxide adverse reaction,1148568006 | Volvulus of jejunum (disorder),Positive,Confirmed,No laterality
gingivitis caused by histoplasma {p cyclic vulvovaginitis} transection of fallopian tube,87728001 | Cyclic vulvovaginitis (disorder),Positive,Confirmed,No laterality
postleucotomy syndrome {p ankyloblepharon filiforme adnatum} accidental ceftibuten poisoning,400952003 | Ankyloblepharon filiforme adnatum (disorder),Positive,Confirmed,No laterality
intentional ketazolam overdose {p paclitaxel poisoning} arterial air embolus,290735008 | Paclitaxel poisoning (disorder),Positive,Confirmed,No laterality
neonatal hyperbilirubinemia {p pleural empyema with fistula} intentional tolazoline poisoning,271503005 | Pleural empyema with fistula (disorder),Positive,Confirmed,No laterality
neurotmesis of peripheral nerve {p dermatofibrosarcoma protuberans} rupture of breast implant,276799004 | Dermatofibrosarcoma protuberans (disorder),Positive,Confirmed,No laterality
neuroendocrine neoplasm of gallbladder {p traumatic aniridia} thoracolaryngopelvic dysplasia syndrome,231956007 | Traumatic aniridia (disorder),Positive,Confirmed,No laterality
"supernumerary cusp of tooth {p adhesions of kidney} nondependent opioid abuse, continuous",197817006 | Adhesions of kidney (disorder),Positive,Confirmed,No laterality
impression {p acquired internal femoral torsion},203560005 | Acquired internal femoral torsion (disorder),Positive,Confirmed,No laterality
dx {p accidental fenoprofen overdose},295243002 | Accidental fenoprofen overdose (disorder),Positive,Confirmed,No laterality
dx {p burn of forearm},80827001 | Burn of forearm (disorder),Positive,Confirmed,No laterality
mucocele of appendix {p histoplasma duboisii with retinitis} closed subluxation c4/c5,187049007 | Histoplasma duboisii with retinitis (disorder),Positive,Confirmed,No laterality
insulin biosynthesis defect {p purine-nucleoside phosphorylase deficiency} adult necrotizing enterocolitis,60743005 | Purine-nucleoside phosphorylase deficiency (disorder),Positive,Confirmed,No laterality
cocaine intoxication delirium {p trifluoperazine overdose} salmonella pyelonephritis,296249008 | Trifluoperazine overdose (disorder),Positive,Confirmed,No laterality
avena sativa poisoning {p specific antibody deficiency} arthropathy secondary to hemoglobinopathy,234556002 | Specific antibody deficiency (disorder),Positive,Confirmed,No laterality
cockayne syndrome type 2 {p qualitative abnormality of granulocyte} cutaneous mastocytosis,319171004 | Qualitative abnormality of granulocyte (disorder),Positive,Confirmed,No laterality
poisoning caused by thiamphenicol {p upshaw-schulman syndrome} methylphenobarbitone poisoning,373420004 | Upshaw-Schulman syndrome (disorder),Positive,Confirmed,No laterality
contusion of hip {p chronic pulmonary edema} infectious mononucleosis exanthem,46847001 | Chronic pulmonary edema (disorder),Positive,Confirmed,No laterality
"arterial retinal branch occlusion {p reactivation of toxoplasmosis chorioretinitis} closed tarsal fractures, multiple",441854007 | Reactivation of toxoplasmosis chorioretinitis (disorder),Positive,Confirmed,No laterality
encephalitis caused by schistosoma {p malignant tumor of meninges} spontaneous cerebellar hemorrhage,363497007 | Malignant tumor of meninges (disorder),Positive,Confirmed,No laterality
vicia species poisoning {p agenesis of gallbladder} contusion of thigh,302953002 | Agenesis of gallbladder (disorder),Positive,Confirmed,No laterality
"closed fracture scapula, neck {p hypercarotinemia} strongyloidal cutaneous larva migrans",35487009 | Hypercarotinemia (disorder),Positive,Confirmed,No laterality
epidermal burn of cheek {p mucocele of frontal sinus} moderate bipolar disorder,1148565009 | Mucocele of frontal sinus (disorder),Positive,Confirmed,No laterality
"accommodative fatigue {p degloving injury wrist, dorsum} dorsal dermal sinus","210556002 | Degloving injury wrist, dorsum (disorder)",Positive,Confirmed,No laterality
diagnosis {p disorder of appendix},18526009 | Disorder of appendix (disorder),Positive,Confirmed,No laterality
remnant of vitelline vein {p 15q13.3 microduplication syndrome} methicillin adverse reaction,768713003 | 15q13.3 microduplication syndrome (disorder),Positive,Confirmed,No laterality
spondylo-megaepiphyseal-metaphyseal dysplasia {p colitis caused by protozoan} left coronary artery occlusion,721684002 | Colitis caused by protozoan (disorder),Positive,Confirmed,No laterality
dependent personality disorder {p fetal iodine syndrome} accidental thiouracil overdose,718228001 | Fetal iodine syndrome (disorder),Positive,Confirmed,No laterality
accidental daunorubicin poisoning {p blocked premature atrial contraction} polyp of sigmoid colon,251170000 | Blocked premature atrial contraction (disorder),Positive,Confirmed,No laterality
family caryophyllaceae poisoning {p radial polydactyly wassel 6} lower eyelid tarsal ectropion,205127001 | Radial polydactyly Wassel 6 (disorder),Positive,Confirmed,No laterality
accidental phenazocine overdose {p ulcer of eyelid} leukoplakia of vulva,313253009 | Ulcer of eyelid (disorder),Positive,Confirmed,No laterality
infection causing parkinsonism {p steroid-induced diabetes} acquired laryngeal web,190447002 | Steroid-induced diabetes (disorder),Positive,Confirmed,No laterality
esophageal dysphagia {p alopecia of pregnancy} absolute glaucoma left eye,201134009 | Alopecia of pregnancy (disorder),Positive,Confirmed,No laterality
central auditory processing disorder {p cyst of nasal cavity} acute gastrojejunal ulcer,232362005 | Cyst of nasal cavity (disorder),Positive,Confirmed,No laterality
toxic effect of dichlorodiphenyltrichloroethane {p obturator nerve compression} congenital crumpled ear,230639006 | Obturator nerve compression (disorder),Positive,Confirmed,No laterality
njovera {p sarcoid iridocyclitis} bilateral recurrent femoral hernia,352941000119102 | Sarcoid iridocyclitis (disorder),Positive,Confirmed,No laterality
deficiency of oxidase {p atopic dermatitis of face} atrio-ventricular junctional (nodal) arrest,402192007 | Atopic dermatitis of face (disorder),Positive,Confirmed,No laterality
induced malaria {p orofacial-digital syndrome iv} otitis externa,239031000 | Orofacial-digital syndrome IV (disorder),Positive,Confirmed,No laterality
problem list {p moderate receptive language delay},89381000119107 | Moderate receptive language delay (disorder),Positive,Confirmed,No laterality
mitochondrial-lipid-glycogen storage myopathy {p bendrofluazide poisoning} thrombophlebitis,291959002 | Bendrofluazide poisoning (disorder),Positive,Confirmed,No laterality
constitutional fingertip eczema {p renal acidemia} subchronic latent schizophrenia,236369004 | Renal acidemia (disorder),Positive,Confirmed,No laterality
progesterone receptor negative neoplasm {p functional quadriplegia} acute on chronic cervicitis,123391000119106 | Functional quadriplegia (disorder),Positive,Confirmed,No laterality
dx {p chronic mastoiditis},80645004 | Chronic mastoiditis (disorder),Positive,Confirmed,No laterality
spontaneous hemarthrosis {p furred tongue} barium sulfate embolism,80060002 | Furred tongue (disorder),Positive,Confirmed,No laterality
redundant prepuce and phimosis {p infestation caused by anoplura} accidental ethoglucid overdose,74949007 | Infestation caused by Anoplura (disorder),Positive,Confirmed,No laterality
myelitis caused by cytomegalovirus {p adult onset still's disease} crossbite,239920006 | Adult onset Still's disease (disorder),Positive,Confirmed,No laterality
retrobulbar hemorrhage {p hemidystonia} neoplasm of ethmoidal sinus,427232004 | Hemidystonia (disorder),Positive,Confirmed,No laterality
parasitic eyelid infestation {p crushing injury of neck} 18p partial monosomy syndrome,50001009 | Crushing injury of neck (disorder),Positive,Confirmed,No laterality
diverticulitis of large intestine {p contusion of lumbar cord} pacemaker battery depletion,262699006 | Contusion of lumbar cord (disorder),Positive,Confirmed,No laterality
inguinal hernia {p dystonic/rigid cerebral palsy} inactive tuberculosis,230781006 | Dystonic/rigid cerebral palsy (disorder),Positive,Confirmed,No laterality
cutaneous leiomyoma {p hemoglobin paksé disease} meningeal irritation,1148897000 | Hemoglobin Paksé disease (disorder),Positive,Confirmed,No laterality
cellulitis of thigh {p overdose of anesthetic agent} acquired diverticulum of appendix,295495008 | Overdose of anesthetic agent (disorder),Positive,Confirmed,No laterality
thoracolumbar ankylosis {p burn of eye region} post-inflammatory pulmonary fibrosis,274205003 | Burn of eye region (disorder),Positive,Confirmed,No laterality
inflammatory bowel disease {p capillaria hepatica infection} overdose of sodium valproate,36001007 | Capillaria hepatica infection (disorder),Positive,Confirmed,No laterality
vascular dementia {p open division lumbosacral ligament} oral potassium adverse reaction,209725006 | Open division lumbosacral ligament (disorder),Positive,Confirmed,No laterality
cellulitis of tunica vaginalis {p giardiasis} cervical syndrome,58265007 | Giardiasis (disorder),Positive,Confirmed,No laterality
variola major {p nicolaides-baraitser syndrome} allergic vulvitis,401046009 | Nicolaides-Baraitser syndrome (disorder),Positive,Confirmed,No laterality
drug-aggravated angioedema-urticaria {p deficiency of n-acetylneuraminate lyase} acute staphylococcal pericarditis,124610008 | Deficiency of N-acetylneuraminate lyase (disorder),Positive,Confirmed,No laterality
hypohidrosis of unknown etiology {p closed subluxation lumbar spine} sepsis caused by acinetobacter,209169008 | Closed subluxation lumbar spine (disorder),Positive,Confirmed,No laterality
infection caused by frenkelia {p cell-mediated cytotoxic reaction} solitary hamartoma of lung,363008002 | Cell-mediated cytotoxic reaction (disorder),Positive,Confirmed,No laterality
impression {p traumatic blister of wrist},271162009 | Traumatic blister of wrist (disorder),Positive,Confirmed,No laterality
problem list {p body dysmorphic disorder},83482000 | Body dysmorphic disorder (disorder),Positive,Confirmed,No laterality
episodic opioid dependence {p acquired neutrophilia} endometriosis of myometrium,735434003 | Acquired neutrophilia (disorder),Positive,Confirmed,No laterality
lichen planus of vulva {p drug-induced granulomatous mediastinitis} combined pyramidal-extrapyramidal syndrome,233741000 | Drug-induced granulomatous mediastinitis (disorder),Positive,Confirmed,No laterality
diagnosis {p gonadoblastoma of ovary},716594002 | Gonadoblastoma of ovary (disorder),Positive,Confirmed,No laterality
carcinoid tumor of appendix {p anthracosilicosis} eunuchism,33548005 | Anthracosilicosis (disorder),Positive,Confirmed,No laterality
absent tricuspid papillary muscle {p jugular lymphatic obstruction sequence} intentional fluoxetine poisoning,74650009 | Jugular lymphatic obstruction sequence (disorder),Positive,Confirmed,No laterality
cluster b personality disorder {p chondrosarcoma of vertebral column} propofol poisoning,1153427006 | Chondrosarcoma of vertebral column (disorder),Positive,Confirmed,No laterality
congenital prolapsed rectum {p urethral parameatal cyst} abscess of midbrain,125991000119108 | Urethral parameatal cyst (disorder),Positive,Confirmed,No laterality
ossification of spinal ligament {p pancreas divisum} neonatal adrenoleucodystrophy,54554009 | Pancreas divisum (disorder),Positive,Confirmed,No laterality
degloving injury chest wall {p alpha-2-antitrypsin deficiency} disorder of creatine synthesis,312857009 | Alpha-2-antitrypsin deficiency (disorder),Positive,Confirmed,No laterality
abdominal wall fistula {p lormetazepam overdose} scarring of vulva,296066004 | Lormetazepam overdose (disorder),Positive,Confirmed,No laterality
autosomal dominant primary microcephaly {p immunoglobulin g4-related sclerosing cholangitis} severe postnatal psychosis,722870008 | Immunoglobulin G4-related sclerosing cholangitis (disorder),Positive,Confirmed,No laterality
healed pyelonephritis {p crushing injury of trunk} open fracture of ischium,4975008 | Crushing injury of trunk (disorder),Positive,Confirmed,No laterality
prochlorperazine overdose {p acute generalized exanthematous pustulosis} induced psychotic disorder,702617007 | Acute generalized exanthematous pustulosis (disorder),Positive,Confirmed,No laterality
intentional overdose of methylenedioxymethamphetamine {p psychogenic constipation} congenital hemivertebra,191973007 | Psychogenic constipation (disorder),Positive,Confirmed,No laterality
fetal clubfoot {p deficiency of glutamine phenylacetyltransferase} mycosis fungoides of spleen,124263006 | Deficiency of glutamine phenylacetyltransferase (disorder),Positive,Confirmed,No laterality
