text,p,p_meta_relevance,p_meta_confirmed,p_meta_laterality
friend {p paraffin adverse reaction},292783004 | Paraffin adverse reaction (disorder),Irrelevant,Confirmed,No laterality
{p secondary ossification of muscle} risk assessment,240122006 | Secondary ossification of muscle (disorder),Irrelevant,Confirmed,No laterality
fear of {p wood splinter in buttock},283305002 | Wood splinter in buttock (disorder),Irrelevant,Confirmed,No laterality
family hist {p enzyme overdose},1153506004 | Enzyme overdose (disorder),Irrelevant,Confirmed,No laterality
fhx {p lymphocytic duodenitis},717874009 | Lymphocytic duodenitis (disorder),Irrelevant,Confirmed,No laterality
son had {p syndromic recessive x-linked ichthyosis},717041008 | Syndromic recessive X-linked ichthyosis (disorder),Irrelevant,Confirmed,No laterality
department of {p pili torti},17170005 | Pili torti (disorder),Irrelevant,Confirmed,No laterality
wifes suffers from {p accidental streptomycin overdose},296594001 | Accidental streptomycin overdose (disorder),Irrelevant,Confirmed,No laterality
{p intentional quinolone antibacterial overdose} precautions,1156518003 | Intentional quinolone antibacterial overdose (disorder),Irrelevant,Confirmed,No laterality
spouse had {p patent urachus},398316009 | Patent urachus (disorder),Irrelevant,Confirmed,No laterality
relative {p histiocytic medullary reticulosis},307650006 | Histiocytic medullary reticulosis (disorder),Irrelevant,Confirmed,No laterality
{p sporadic porphyria cutanea tarda} risk assessment,402479002 | Sporadic porphyria cutanea tarda (disorder),Irrelevant,Confirmed,No laterality
wife suffers from {p liver calculus},297288000 | Liver calculus (disorder),Irrelevant,Confirmed,No laterality
spouse has {p fibrous histiocytoma of skin},254750001 | Fibrous histiocytoma of skin (disorder),Irrelevant,Confirmed,No laterality
worried {p minimally conscious state minus},723153008 | Minimally conscious state minus (disorder),Irrelevant,Confirmed,No laterality
friend had {p eosinophilic polymyositis},240120003 | Eosinophilic polymyositis (disorder),Irrelevant,Confirmed,No laterality
brothers has {p total scleral ectasia},231887005 | Total scleral ectasia (disorder),Irrelevant,Confirmed,No laterality
"cousin {p abrasion of breast, infected}","211056003 | Abrasion of breast, infected (disorder)",Irrelevant,Confirmed,No laterality
aunt suffers from {p heterophil-positive mononucleosis syndrome},61596005 | Heterophil-positive mononucleosis syndrome (disorder),Irrelevant,Confirmed,No laterality
department of {p speech and phonology impairments},278921006 | Speech and phonology impairments (disorder),Irrelevant,Confirmed,No laterality
family history of {p hyperphosphatemic familial tumoral calcinosis},860796007 | Hyperphosphatemic familial tumoral calcinosis (disorder),Irrelevant,Confirmed,No laterality
department of {p differentiated penile intraepithelial neoplasia},816980006 | Differentiated penile intraepithelial neoplasia (disorder),Irrelevant,Confirmed,No laterality
{p double depressor palsy} risk score,232110001 | Double depressor palsy (disorder),Irrelevant,Confirmed,No laterality
explained about {p complete tear scapho-trapezium ligament},209600009 | Complete tear scapho-trapezium ligament (disorder),Irrelevant,Confirmed,No laterality
cousin {p copra itch},240888006 | Copra itch (disorder),Irrelevant,Confirmed,No laterality
dad feels {p contusion of thigh},84416003 | Contusion of thigh (disorder),Irrelevant,Confirmed,No laterality
family history of {p borderline tuberculoid leprosy},240402003 | Borderline tuberculoid leprosy (disorder),Irrelevant,Confirmed,No laterality
wife {p synovitis and tenosynovitis},202900007 | Synovitis and tenosynovitis (disorder),Irrelevant,Confirmed,No laterality
son suffers from {p injury whilst cross-country skiing},1067861000000106 | Injury whilst cross-country skiing (disorder),Irrelevant,Confirmed,No laterality
family has {p occipitalization of atlas},724616009 | Occipitalization of atlas (disorder),Irrelevant,Confirmed,No laterality
friend suffers from {p iliac blood vessel injury},210814008 | Iliac blood vessel injury (disorder),Irrelevant,Confirmed,No laterality
dept of {p staphylococcal granuloma},238381008 | Staphylococcal granuloma (disorder),Irrelevant,Confirmed,No laterality
husband had {p accidental local cocaine overdose},295567006 | Accidental local cocaine overdose (disorder),Irrelevant,Confirmed,No laterality
dept of {p intentional trifluperidol poisoning},291147000 | Intentional trifluperidol poisoning (disorder),Irrelevant,Confirmed,No laterality
relation {p congenital rectovesical fistula},64283009 | Congenital rectovesical fistula (disorder),Irrelevant,Confirmed,No laterality
father feels {p intentional antispasmodic poisoning},290476003 | Intentional antispasmodic poisoning (disorder),Irrelevant,Confirmed,No laterality
{p congenital ocular coloboma} risk score,93390002 | Congenital ocular coloboma (disorder),Irrelevant,Confirmed,No laterality
family history of {p ependymitis},71981002 | Ependymitis (disorder),Irrelevant,Confirmed,No laterality
family hist {p carboplatin overdose},295735006 | Carboplatin overdose (disorder),Irrelevant,Confirmed,No laterality
husbands feels {p balkan nephropathy},26121002 | Balkan nephropathy (disorder),Irrelevant,Confirmed,No laterality
{p cross infection} precautions,36406009 | Cross infection (disorder),Irrelevant,Confirmed,No laterality
{p fragments of torsion dystonia} risk assessment,192859002 | Fragments of torsion dystonia (disorder),Irrelevant,Confirmed,No laterality
grandmother feels {p calcium deficiency},238117007 | Calcium deficiency (disorder),Irrelevant,Confirmed,No laterality
dept of {p disorder of lens},10810001 | Disorder of lens (disorder),Irrelevant,Confirmed,No laterality
discussed {p orbital varix},231853000 | Orbital varix (disorder),Irrelevant,Confirmed,No laterality
sister had {p arthropathy of knee joint},428724006 | Arthropathy of knee joint (disorder),Irrelevant,Confirmed,No laterality
ddx {p fetal abdominal wall defect},62991000119101 | Fetal abdominal wall defect (disorder),Irrelevant,Confirmed,No laterality
{p injury of mandible} risk assessment,427782005 | Injury of mandible (disorder),Irrelevant,Confirmed,No laterality
mother suffers from {p benign recurrent intrahepatic cholestasis},31155007 | Benign recurrent intrahepatic cholestasis (disorder),Irrelevant,Confirmed,No laterality
relative feels {p xanthoma of right eyelid},331331000119101 | Xanthoma of right eyelid (disorder),Irrelevant,Confirmed,Right
worried about {p blind loop syndrome},77225009 | Blind loop syndrome (disorder),Irrelevant,Confirmed,No laterality
worried about {p allergic asthma},389145006 | Allergic asthma (disorder),Irrelevant,Confirmed,No laterality
risk of {p crush injury of thumb},283858004 | Crush injury of thumb (disorder),Irrelevant,Confirmed,No laterality
family member suffers from {p antispasmodic adverse reaction},292146007 | Antispasmodic adverse reaction (disorder),Irrelevant,Confirmed,No laterality
friend has {p smooth muscle relaxant overdose},296503003 | Smooth muscle relaxant overdose (disorder),Irrelevant,Confirmed,No laterality
mum {p knee presentation},249098007 | Knee presentation (disorder),Irrelevant,Confirmed,No laterality
ddx {p fracture of great toe},208719004 | Fracture of great toe (disorder),Irrelevant,Confirmed,No laterality
uncle feels {p barrel chest},24228002 | Barrel chest (disorder),Irrelevant,Confirmed,No laterality
concerned about {p abscess of pituitary},62206004 | Abscess of pituitary (disorder),Irrelevant,Confirmed,No laterality
wife had {p islet cell hyperplasia},42681006 | Islet cell hyperplasia (disorder),Irrelevant,Confirmed,No laterality
{p lissencephaly} risk assessment,204036008 | Lissencephaly (disorder),Irrelevant,Confirmed,No laterality
risk of {p diazepam dependence},231474005 | Diazepam dependence (disorder),Irrelevant,Confirmed,No laterality
ddx {p malignant tumor of urethra},363459007 | Malignant tumor of urethra (disorder),Irrelevant,Confirmed,No laterality
fear of {p disorder of iris},85478004 | Disorder of iris (disorder),Irrelevant,Confirmed,No laterality
friend feels {p varices of umbilical cord},415810004 | Varices of umbilical cord (disorder),Irrelevant,Confirmed,No laterality
{p gonococcal iritis} precautions,342381000119109 | Gonococcal iritis (disorder),Irrelevant,Confirmed,No laterality
brother feels {p fungal choroiditis},359702001 | Fungal choroiditis (disorder),Irrelevant,Confirmed,No laterality
dept of {p thoracogenic scoliosis},72992003 | Thoracogenic scoliosis (disorder),Irrelevant,Confirmed,No laterality
grandmother has {p hysterical macropsia},421741002 | Hysterical macropsia (disorder),Irrelevant,Confirmed,No laterality
spouse suffers from {p neoplasm of cranial nerve},126966009 | Neoplasm of cranial nerve (disorder),Irrelevant,Confirmed,No laterality
relative feels {p puncture wound of ankle},283539002 | Puncture wound of ankle (disorder),Irrelevant,Confirmed,No laterality
discussion about {p ulcer caused by bacteroides},87094002 | Ulcer caused by Bacteroides (disorder),Irrelevant,Confirmed,No laterality
dept of {p rickettsialpox},75096007 | Rickettsialpox (disorder),Irrelevant,Confirmed,No laterality
discussion about {p small left colon syndrome},253782006 | Small left colon syndrome (disorder),Irrelevant,Confirmed,No laterality
wifes had {p periodic alternating nystagmus},8134005 | Periodic alternating nystagmus (disorder),Irrelevant,Confirmed,No laterality
department of {p autosomal duplication},429442006 | Autosomal duplication (disorder),Irrelevant,Confirmed,No laterality
family history of {p mesenteroaxial gastric volvulus},35865007 | Mesenteroaxial gastric volvulus (disorder),Irrelevant,Confirmed,No laterality
mother suffers from {p infection caused by trichinella},721830003 | Infection caused by Trichinella (disorder),Irrelevant,Confirmed,No laterality
family history of {p infection of puncture wound},446568009 | Infection of puncture wound (disorder),Irrelevant,Confirmed,No laterality
ddx {p traumatic hemopericardium},233888009 | Traumatic hemopericardium (disorder),Irrelevant,Confirmed,No laterality
sister had {p streptococcal pleurisy with effusion},7097001 | Streptococcal pleurisy with effusion (disorder),Irrelevant,Confirmed,No laterality
{p orofacial sarcoid} risk assessment,234531008 | Orofacial sarcoid (disorder),Irrelevant,Confirmed,No laterality
wife has {p droperidol overdose},296191001 | Droperidol overdose (disorder),Irrelevant,Confirmed,No laterality
{p congenital syphilis} risk score,35742006 | Congenital syphilis (disorder),Irrelevant,Confirmed,No laterality
son {p acute mucositis},109262008 | Acute mucositis (disorder),Irrelevant,Confirmed,No laterality
differentialexplain {p injury of pulmonary artery},88837005 | Injury of pulmonary artery (disorder),Irrelevant,Confirmed,No laterality
family {p iodine deficiency},238121000 | Iodine deficiency (disorder),Irrelevant,Confirmed,No laterality
husband feels {p illegal abortion with afibrinogenemia},3230006 | Illegal abortion with afibrinogenemia (disorder),Irrelevant,Confirmed,No laterality
grandparent feels {p mortierellosis},60021008 | Mortierellosis (disorder),Irrelevant,Confirmed,No laterality
sister suffers from {p bernheim's syndrome},13839000 | Bernheim's syndrome (disorder),Irrelevant,Confirmed,No laterality
aunt {p dextropropoxyphene poisoning},290162009 | Dextropropoxyphene poisoning (disorder),Irrelevant,Confirmed,No laterality
{p barbiturate overdose} risk assessment,296036006 | Barbiturate overdose (disorder),Irrelevant,Confirmed,No laterality
mother had {p narthecium ossifragum poisoning},81967009 | Narthecium ossifragum poisoning (disorder),Irrelevant,Confirmed,No laterality
{p leakage of breast implant} risk score,237475004 | Leakage of breast implant (disorder),Irrelevant,Confirmed,No laterality
sister suffers from {p pulmonary vein stenosis},234062003 | Pulmonary vein stenosis (disorder),Irrelevant,Confirmed,No laterality
{p accidental gabapentin overdose} precautions,295974005 | Accidental gabapentin overdose (disorder),Irrelevant,Confirmed,No laterality
daughter suffers from {p pulmonary arteriovenous aneurysm},270512000 | Pulmonary arteriovenous aneurysm (disorder),Irrelevant,Confirmed,No laterality
worried {p fungal ulcer of esophagus},88700009 | Fungal ulcer of esophagus (disorder),Irrelevant,Confirmed,No laterality
concerned about {p choroidal retinal neovascularization},75971007 | Choroidal retinal neovascularization (disorder),Irrelevant,Confirmed,No laterality
wife has {p bilateral polymicrogyria},765757003 | Bilateral polymicrogyria (disorder),Irrelevant,Confirmed,No laterality
wifes feels {p congenital cleft of thymus},92501000 | Congenital cleft of thymus (disorder),Irrelevant,Confirmed,No laterality
husband suffers from {p ileoumbilical fistula},197248006 | Ileoumbilical fistula (disorder),Irrelevant,Confirmed,No laterality
daughter had {p injury whilst playing croquet},1067531000000103 | Injury whilst playing croquet (disorder),Irrelevant,Confirmed,No laterality
{p odontogenic keratocyst} risk assessment,713277006 | Odontogenic keratocyst (disorder),Irrelevant,Confirmed,No laterality
relation has {p melia azedarach poisoning},29341002 | Melia azedarach poisoning (disorder),Irrelevant,Confirmed,No laterality
{p chronic ulcer of back} precautions,710166008 | Chronic ulcer of back (disorder),Irrelevant,Confirmed,No laterality
mother had {p infected face},300941005 | Infected face (disorder),Irrelevant,Confirmed,No laterality
worried about {p late latent syphilis},186903006 | Late latent syphilis (disorder),Irrelevant,Confirmed,No laterality
discussed {p agenesis of ischium},1003557005 | Agenesis of ischium (disorder),Irrelevant,Confirmed,No laterality
